Student Number,PH-121,HS-101,CY-105,HS-105/12,MT-111,CS-105,CS-106,EL-102,EE-119,ME-107,CS-107,HS-205/20,MT-222,EE-222,MT-224,CS-210,CS-211,CS-203,CS-214,EE-217,CS-212,CS-215,MT-331,EF-303,HS-304,CS-301,CS-302,TC-383,MT-442,EL-332,CS-318,CS-306,CS-312,CS-317,CS-403,CS-421,CS-406,CS-414,CS-419,CS-423,CS-412
97423,13.37,12.67,52.61,18.17,12.35,37.03,54.24,13.83,22.68,39.05,6.68,45.71,14.88,74.56,19.14,6.8,24.4,18.37,24.55,33.47,59.51,12.3,40.62,41.63,46.52,7.21,5.69,63.57,90.62,12.48,3.49,26.22,9.42,45.88,62.98,8.31,,28.42,53.69,65.93,11.46
97424,13.46,5.96,9.77,9.3,23.01,29.63,44.11,47.95,31.93,31.02,10.89,50.39,22.79,7.41,41.66,68.13,6.7,58.3,9.9,49,60.93,51.06,3.53,56.36,32.81,9.69,58.2,42.94,7.39,1.54,6.23,7.73,6.81,7.92,5.82,9.13,10.4,0,27.64,60.62,
97425,22.52,8.92,49.85,36.36,13.02,16.84,83.81,16.01,5.13,6.48,9.88,7.26,9.22,11.58,7.96,9.15,8.01,8.43,10.27,62.95,25.11,5.12,16.34,30.73,14.91,61.71,56.42,10.32,79.73,41.76,27.73,10.04,0,28.13,45.01,0,10.15,1.65,6.4,60.05,
97426,69.45,35.91,89.29,74.36,75.41,79.94,64.49,32.01,67.09,82.96,60.78,35.3,60.53,71.87,45.27,72.78,69.03,66.06,66.07,64.89,56.87,60.68,77.93,78.27,43.18,60.54,67.82,84.43,65.72,54.7,46.93,47.3,94.46,45.48,82.27,64.62,65.17,63.96,75.5,62.16,60.22
97427,85.85,75.41,85.19,75.4,75.25,98.56,45.06,94.88,75.82,77.68,79.14,56.99,93.95,94.42,78.35,88.65,89.37,89.89,76.69,91.08,51.6,94.85,88.66,57.06,74.18,76.49,87.28,80.28,95.12,89.53,60.84,84.47,100,89.26,85.42,90.3,96.86,68.99,73.46,74.36,84.41
97428,100,90.98,100,92.9,98.37,89.04,85.05,86.59,89.1,94.87,92.9,66.09,93.6,100,94.56,97.16,100,100,88.26,93.36,90.51,96.23,98.38,92.56,89.49,100,96.32,100,98.28,99.57,100,93.15,100,100,89.85,95.27,95.36,84.4,86.05,100,93.82
97429,80.98,59.64,85.51,76.88,82.61,91.09,59.03,91.58,81.61,45.95,56.25,66.65,89.47,91.93,80.97,77.48,78.89,83.38,64.28,81.6,81.33,74.83,92.76,45.24,56.47,72.96,83.38,70.96,90.22,87.86,63.06,70.98,88.64,45.82,70.03,73.14,69.15,60.73,57.87,71.14,62.66
97430,84.87,55.46,90.22,84.58,84.84,80.63,57.48,58.7,69.23,48.97,26.99,73.75,94.35,98.13,60.39,75.53,79.14,71.69,47.52,57.57,46.73,55.05,86.29,48.04,25.11,37.18,60.47,42.44,78.82,5.18,5.09,24.49,57.74,26.88,64.98,52.39,33.37,41.22,65.49,62.35,33.25
97431,90.05,66.99,87.23,80.66,66.54,90.16,73.52,81.3,61.96,71.21,93.65,62.88,89.18,100,76.93,86.29,86.22,93.38,72.95,87.92,75.9,70.14,76.42,58.17,70.45,70.98,65.26,46.92,77.81,50.73,42.24,74.34,84.63,38.03,74.39,73.24,47.39,67.13,67.34,41.44,47.54
97432,32.53,28.43,89.91,77.78,54.85,69.4,40.56,33.57,56.04,46.73,13.47,60.23,13.91,58.23,39.94,73.67,37.35,45.92,7.37,55.59,62.41,27.48,94.75,61.06,35.84,73.24,70.74,69.24,62.56,49.07,22.05,25.75,81.03,59.74,85.87,34.94,59.24,42.33,78.75,73.8,55.52
97433,69.13,39.25,90.79,79.96,49.12,96.65,76.68,67.41,78.76,50.34,10.47,61.6,50.92,32.16,69.58,60.28,63.51,29.61,48.32,54.82,61.48,50.71,68.83,64.81,26.67,61.5,55.96,33.18,70.29,7.27,11.56,12.77,80.53,24.09,59.79,29.66,32.1,15.37,64.18,58.66,0
97434,72.26,60.87,92.23,78.25,62.54,89.46,55.11,62.39,69.06,71.17,88.02,74.41,88.07,93.94,81.04,93.21,77.15,84.71,65.69,87.42,72.37,83.43,86.23,71.23,64.61,81.25,92.61,69.73,76.15,70.81,39.88,66.14,77.66,42.01,86.13,62.01,74.36,57.35,67.39,63.23,62.08
97435,81.09,22.5,73.33,92.05,62.19,46.78,82.11,30.78,81.82,24.32,42.39,60.92,60.74,34.98,70.46,58.75,68.96,37.08,54.01,63.98,48.95,56.14,88.96,73.85,25.41,81.63,60.37,48.03,59,61.43,42.04,51.33,81.22,72.64,94.84,25.3,59.61,66.19,79.69,79.83,54.79
97436,93.15,47.33,93.87,89.52,57.85,89.77,76.68,59.68,75.43,59.95,78.76,78.04,76.12,89.25,80.65,92.25,70.59,80.08,67.11,52.15,89.78,75.09,98.53,79.03,53.59,81.54,94.99,66.14,83.1,64.8,45.95,66.63,94.87,64.64,80.33,65.57,75.14,74.91,89.27,85.2,81.57
97437,89.73,62.21,87.01,71.71,89.81,89.89,44.4,92.35,88.17,62.39,76.35,69.28,93.57,98.69,83.89,86.19,85.62,90.6,80.91,81.49,48.61,81.13,85.75,57.27,70.38,79.03,94.7,87.97,89.94,85.86,58,87.71,97.06,88.03,90.36,83.02,87.67,35.2,91.72,92.76,86.03
97438,88.72,81.41,98.06,87.91,84.39,90.8,60.25,88.89,90.91,58.65,86.33,80.49,96.62,94.22,87.63,95.39,88.26,87.41,85.21,66.38,57.8,81.49,92.59,84.01,69.71,83.2,89.3,87.87,86.89,91.02,71.76,85.15,88.81,90.61,94.74,89,93.94,83.05,87.72,75.47,80.05
97439,76.38,12.08,85.81,66.55,60.58,90.81,72.01,59.81,81.69,71.42,59.88,61.29,51.71,80.74,62,94,91.56,68.63,57.67,68.5,66.87,62.2,79.5,74.79,51.01,69.76,76.99,82.16,80.82,49.26,53.22,15.54,65.89,33.29,65.27,59.88,65.73,41.51,62.07,83.32,70.51
97440,65.76,39.56,88.36,78.2,69.19,78.31,48.76,79.41,80.24,58.89,93.64,64.59,41.69,46.19,67.39,86.44,68.35,71.71,70.51,66.07,60.89,70.37,93.18,36.81,39.5,74.46,72.93,50.5,39.09,32.9,17.42,29.14,58.22,30.3,87.45,12.26,48.59,48.79,56.89,30.16,46.12
97441,88.51,53.84,89.07,75.6,86.28,80.53,68.13,94.86,83.15,55.92,83.53,29.64,71.24,87.77,92.51,94.37,90.01,68.39,94.14,84.92,69.7,91.11,99.84,83.5,84.37,94.59,89.79,87.08,88.11,94.19,58.67,85.75,85.54,88.95,89.45,55.5,93.82,69.11,94.37,88.87,79.11
97442,87.63,27.99,85.65,100,60.69,84.25,79.96,21.6,78.99,52.74,57.38,56.09,50.12,78.9,46.99,59.1,47.04,35.21,28.09,40.53,63.61,43.58,94.82,62.29,33.93,60.61,60.37,31.52,44.12,41.73,26.44,15.45,85.64,44.23,88.37,55.26,49.57,59.12,67.27,31.92,48.21
97443,66.57,25.28,88.47,41.59,83.95,74.98,85.63,70.35,90.96,81.86,66.45,51.96,31.86,76.55,61.7,84.18,72.16,39.13,50.05,55.45,84.66,62.02,100,70.84,58.66,58.39,53.62,68.46,17.7,70.68,21.97,57.24,92.47,67.26,93.12,19.68,37.31,63.11,92.07,84.19,63.16
97444,87.89,56.26,88.05,60.97,56.06,86.01,60.1,83.93,58.18,67.74,71.1,80.4,84.26,100,52.66,74,88.6,74.24,34.29,33.27,26.46,71.44,67.24,56.46,41.71,50.14,56.14,80.29,95,83.33,42.08,41.87,87.35,47.85,81.19,26.88,60.11,43.94,54.85,42.03,61.89
97445,65.7,38.23,71.54,55.3,31.88,80.82,63.45,63.93,70.64,27.83,42.96,51.99,34.06,37.25,51.39,64.81,49.08,11.37,6.89,28.28,47.94,12.32,62.72,66.75,27.07,18.14,41.74,26.97,7.05,7.2,34.26,19.19,58.95,26.06,66.73,7.07,43.1,80.22,65.72,47.33,19.02
97446,65.14,12.51,82.32,81,16.88,84.46,56.88,7.9,65.48,23.97,24.62,75.03,17.68,8.6,64.82,70.02,59.12,51.44,33.18,63.33,62.11,8.38,78.39,65.58,53.98,71.27,45.95,64.49,68.82,25.37,28.92,29.59,72.44,55.99,85.54,19.76,62.41,46.25,76.64,60.45,38.54
97447,59.84,8.75,80.32,13.43,57.43,67.47,44.73,44.2,15.82,13.29,15.53,38.43,96.57,44.72,46.27,29.25,19.29,38.37,58.89,23.31,24.8,7.83,10.29,45.88,13.47,31.04,27.46,38.8,39.29,0,26.58,7.47,61.36,34.57,48.11,0,0,21.75,57.23,13.69,8.93
97448,48.22,80.49,72.86,12.15,63.5,55.44,7.45,71.07,10.4,28.82,5.48,74.54,38.11,68.53,31.36,12.05,35.57,7.48,70.17,55.68,21.49,28.23,11.91,11.87,9.65,10.69,22.36,43.56,40.15,5.93,0,1.52,20.76,9.7,54.84,0,0,0,14.51,2.29,14.41
97449,81.29,28.93,86.49,87.98,82.17,94.79,71.5,54.14,72.66,61.23,57.48,65.47,53.93,69.23,81.52,89,93.25,77.66,48.04,75.97,77.79,65.09,100,68.5,63.43,73.75,78.86,75.44,76.02,68.33,55.92,94.7,67.52,56.13,93.75,68.2,77.04,82.45,89.01,86.24,78.63
97450,86.15,80.87,93.4,93.94,92.86,100,64.33,80.1,87.67,92.37,89.97,81.77,86.13,100,93.34,100,98.38,85.48,92.97,77.51,91.7,92.44,94.73,71.28,85.61,93.03,87.69,93,100,92.91,75.5,93.91,100,100,88.39,81.22,91.06,75.81,82.25,77.1,89.75
97451,97.11,71.5,86.17,89.45,88.88,86.69,64.54,92.43,77.94,94.37,77.56,58.51,77.37,100,77.73,83.17,94.38,75.77,67.42,84.88,77.43,78.15,93.68,79.39,59.06,74.42,84.39,86.94,97.86,70.59,70.45,62.74,82.6,83.22,71.94,59.49,66.39,29.18,66.09,84.28,56.79
97452,39.3,5.57,68.11,31.37,7.78,32.44,12.79,63.26,41.13,10.46,29.58,73.24,32.37,44.94,22.6,25.64,52.42,58.8,78.36,10.72,28.37,15.96,81.85,58.12,31.58,34.2,48.15,46.92,25.79,38.24,43.65,32.62,67.46,48.65,80.09,24.73,33.24,44.33,59.59,28.26,41.92
97453,97.96,72.21,94.55,39.94,67.76,70.78,86.81,93.02,91.74,90.35,94.94,47.23,92.28,60.24,25.76,94.99,81.98,82.67,54.89,55.75,68.55,39.05,85.74,66.45,37.28,67.77,32.52,57.05,71.95,69.28,5.19,70.44,100,79.96,93.88,55.51,57.13,74.21,84.42,75.6,62.57
97454,67.05,7.57,87.41,93.61,48.22,92.91,51.59,51.33,90.51,83.67,63.34,65.7,10.25,51.66,34.3,71.89,81.2,70.13,37.46,49.19,63.15,68.65,90.17,51.36,61.49,54.87,83.94,86.19,55.45,46.45,84.86,14.27,59.57,38.3,62.95,0,0,16.33,31.03,48.16,4.93
97455,60.4,14.54,83.32,79.43,32.58,90.28,34.53,49.07,53.41,52.58,12.87,93.84,31.04,58.31,0,0,58.9,72.36,22.21,32.03,46,32.11,74.07,0,5.58,19.16,33.81,47.99,25.4,4.2,26.11,15.98,19.26,3.04,63.46,14.92,1.62,0,0,2.31,6.6
97456,85.57,55.41,89.87,62.84,57.98,85.37,66.31,55.41,90.16,94.05,94.43,54,51.29,56.83,47.18,50.12,75.74,87.51,41.53,30.72,61.25,90.32,43.49,69.98,25.31,59.16,53.88,71.41,50.62,33.27,24.05,19.56,44.41,32.13,84.99,25.41,29.28,30.33,62.65,63.76,44.12
97457,73.68,30.88,92.69,28.22,27.62,25.1,37.32,100,30.89,21.96,74.69,59.33,37.5,55.25,38.19,67.15,59.49,44.47,31.43,58.54,53.2,16.5,93.29,62.15,29.49,55.45,46.43,7.64,62.64,32.45,80.29,33.79,82.27,53.3,72.82,33.41,24.47,42.44,51.61,36.28,18.15
97458,21.8,41.7,70.9,10.78,13.08,63.88,61.25,93.15,63.53,46.37,22.56,70.87,7.22,41.16,27.22,45.45,16.06,42.37,32.58,14.5,82.42,71.27,67.64,62.61,86.02,16.78,6.84,31.57,9.14,7.67,66.5,14.44,54.6,27.07,92.94,0,5.87,74.3,82.17,40.77,10.84
97459,26.89,6.59,79.54,66.23,82.07,61.35,63.32,51.31,39.78,12.82,68.85,64.58,10.62,91.67,22,26.68,23.65,54.16,27.29,23.35,39.54,20.07,49.21,58.6,61.87,26.4,10.51,29.89,15.58,22.73,58.6,9.87,30.8,33.27,49.57,0,14.55,64,64.6,32.21,8.71
97460,92.52,92.95,94.69,98.37,100,94.91,77.52,88.66,85.75,71.85,86.8,80.37,59.06,100,88.24,88.85,88.35,89.77,87.72,90.03,93.5,92.19,99.71,85.79,88.91,100,89.99,92.87,98.05,90.65,91.48,92.51,85.81,94,87.56,94.94,100,73.42,91.21,87.67,100
97461,68.82,46.32,94.29,86.76,58.85,90.7,70.6,63.28,70.61,75.15,69.36,71.81,52.85,82.78,92.08,89.05,70.76,74.06,59.62,70.1,50.26,69.69,85.99,79.49,64.42,68.67,73.33,57.19,73.56,46.97,19.72,80,98.13,61.71,93.05,74,74.5,71.58,94.59,65.23,73.51
97462,94.51,81.68,86.6,93.75,88.67,97.79,77.15,71.15,76.03,90.57,87.48,80.66,91.97,82.86,60.63,94.98,100,91.98,89.61,78.44,86.82,89.6,100,83.99,83.34,90.27,87.47,90.97,87.89,85.35,82.01,93.56,85.3,61.24,89.45,78.8,89.28,70.57,91.23,78.17,78.72
97463,86.22,30.98,88.55,85.16,55.55,87.54,68.22,70.95,79.46,65.83,22.53,82.68,64.4,74.07,64.62,84.66,82,72,44.67,56.85,70.58,83.81,90.91,72.39,63.38,74.71,84.73,65.05,81.13,58.03,30.93,76.85,87.82,64.3,93.41,52.16,71.63,61.87,82.59,65.31,57.32
97464,89.81,74.42,90.46,87.74,77.91,100,85.83,80.73,100,100,100,66.76,62.22,75.33,84.26,94.07,99.96,77.66,79.18,64.53,93.22,93.99,95.6,87.97,79.18,100,79.82,86.33,86.79,90.39,80.77,75.18,90.48,68.13,89.7,82.33,87.52,83.93,93.83,82.53,77.73
97465,86.02,68.05,88.95,92.47,90.53,89.47,35.54,70.27,79.12,47.6,59.87,63.77,86.55,90.44,85.05,94.51,80.44,80.33,72.49,77.44,49.69,76.99,94.9,70.19,77.73,69.45,94.07,82.77,91.98,56.93,56.97,65.67,90.16,77.33,88.02,60.16,90.29,58.27,83.53,83.06,84.88
97466,78.33,58.95,99.35,75.15,93.72,95.43,51.68,88.11,65.2,37.04,93.79,69.89,82.52,81.48,82.79,70.17,77.65,82.33,68.49,72.85,82.55,66.71,100,57.26,64.09,84.8,89.47,80.14,90.93,72.41,24.62,78.21,93.87,56.96,87.21,90.85,71.33,57.75,65.51,57.84,73.65
97467,77.66,17.69,85.95,93.58,51.73,87.88,48.75,45.44,71.37,64.23,30.34,60.46,49.65,80.14,65.34,92.74,73.93,70.59,43.19,70.07,72.08,61.32,92.94,58.21,48.52,50.91,75.29,79.78,93.88,50.06,8.97,71.73,80.86,59.55,85.15,50.07,62.96,64.8,71.91,31.44,53.91
97468,44.75,53,87.77,58.38,89.28,73.5,53.8,5.93,32.92,28.48,27.31,62.07,29.26,34.5,11.83,5.85,62.38,27.82,28.38,33.17,46.84,33.11,87.12,30.64,13.72,28.64,38.95,8.27,38.41,35.67,0,9.77,68.31,21.43,66.48,8.08,27.79,74.94,34.87,10.22,34.17
97469,19.91,7.88,61.41,32.74,10.08,61.06,26.87,77.03,30.57,17.11,10.68,56.45,26.61,25.16,58.21,5.5,48.89,30.82,63.18,64.3,36.23,77.65,37.85,32.7,1.74,16.07,9.98,16.15,24.91,12.86,1.79,19.56,27,41.77,86.37,21.31,12.55,10.29,51.06,17.52,10.37
97470,94.9,75.96,98.78,93.84,85.12,98.66,59.44,77.15,72.92,71.63,84.68,79.49,80.49,88.95,30.68,90.91,91.39,86.42,76.13,86.11,69.78,87.15,91.13,56.63,80.91,80.76,90.04,78.05,65.93,78.51,91.57,68.29,100,84.31,87.03,69.76,85.07,65.67,93.2,87.61,82.09
97471,54.47,55.36,79.03,54.68,45.55,88.48,59.69,62.12,64.73,43.91,89.07,57.68,59.44,30.7,67.2,51.19,45.67,48.16,12.83,58.52,67.28,57.66,86.97,59.59,23.62,51.59,53.2,24.24,90.99,13.83,8.83,32.73,72.06,36.66,76.24,29.13,49.96,21.33,73.38,37.77,33.62
97472,72.96,31.68,85.09,93.59,81.42,81.03,45.3,73.19,82.76,16.64,58.28,65.34,62.54,71.17,83.94,85.83,92.34,74.98,56.52,58.17,80.16,48.07,89.34,71.7,53,80.98,71.4,73.48,62.62,56.9,31.04,76.99,89.55,69.04,89.99,62.19,64.37,59.12,84.44,65.76,69.24
97473,76.45,88.32,100,86.39,96.35,96.22,74.49,76.89,88.46,88.28,96.72,65.46,86.68,86.5,94.82,94.56,100,91.24,93.91,88.49,75.2,100,96.1,94.08,87.02,90.66,92.3,90.81,100,94.63,90.29,75.85,89.8,79.68,88.4,68.58,96.62,62.11,78.96,58.23,92.61
97474,81.77,29.44,89.97,87.57,60.25,87.55,71.14,26.78,67.82,37.89,7.15,60.38,69.97,20.47,55.11,68.06,73.28,44.04,19,65.5,66.86,72.13,85.79,69.84,40.93,45.13,55.64,70.14,100,19.29,7.48,64.71,91.68,41.46,94.85,55.34,63.94,69.66,68.71,62.58,47.67
97475,62.47,11.73,90.72,60.19,52.9,61.12,70.31,27.2,66.12,27.05,42.31,85.49,9.51,37.7,59.5,82.17,48.28,70.26,61.78,45.64,61.79,59.6,86.74,61.25,42.7,48.92,67.71,28.31,42.96,28.35,6.12,37.23,77.45,58.26,58.99,37.43,34.39,71.45,69.82,60.82,40.97
97476,59.46,32,94.78,56.43,65.2,93.18,46.95,90.04,68.05,64.66,51.26,64.44,82.31,62.81,68.99,66.22,79.25,70.89,31.46,54.18,64.66,64.08,75.71,60.11,49.65,49.08,62.98,68.49,86.64,56,28.94,35.01,66.86,56.22,78.57,49.35,73.78,59.11,65.46,45.63,38.13
97477,48.4,54.01,84.42,87.74,58.32,85.33,62.93,68.14,82.45,69.45,48.38,58.92,86.22,63.94,51.55,71.38,59.87,58.18,15.64,71.03,57.9,55.4,91.2,71.79,78.56,55.98,68,72.79,92.31,63.55,31.84,57.55,87.52,53.63,87.83,56.45,59.86,70.31,72.07,51.23,62.24
97478,53.07,52.55,78.56,18.99,24.1,39.51,45.39,5.05,25.86,8.92,67.97,45.73,48.75,34.32,42.44,53.19,57.24,30.07,6.42,64.78,52.65,34.27,88.51,53.58,7.38,33.29,67.51,43.25,64.36,12.04,0,48.58,56.11,23.55,65.66,35.15,44.22,37.3,64.71,52.28,35.48
97479,73.6,17.81,78.7,90.37,56.94,84.5,58.98,86.76,47.24,19.65,43.99,70.34,12.78,28.92,25.52,81.77,55.87,27.18,19.88,57.98,56.58,12.69,65.37,20.52,43.07,62.66,44.61,69.66,73.01,17.54,82.84,47.15,63.22,51.26,94.37,26.99,36.04,53.56,67.82,60.11,35.54
97480,70.2,12.14,87.76,71.69,60.44,92.41,80.08,65.76,82.1,65.15,60.31,69.52,45.53,14.66,70.01,76.86,88.39,67.98,57.48,67.61,79.41,68.28,89.82,61.32,48.26,83.97,79.99,57.86,83.48,26.31,9.39,8.2,63.81,52.86,90.91,51.5,62.09,47.86,84.19,29.39,37.27
97481,48.35,6.62,93.13,79.03,42.51,85.63,79.2,8.91,64.33,34.03,18.61,70.56,13.21,11.18,58.83,55.15,63.58,53.73,5.56,58.86,67.13,19.2,61.99,73.71,30.35,50.13,36.69,42.28,30.18,23.89,2.2,15.87,25.81,11.15,86.06,9.8,35.16,40.3,83.22,56.59,29.12
97482,48.79,83.97,44.02,8.65,56.9,61.56,81.17,79.33,25.01,6.29,9.17,39.75,13.69,2.27,20.81,12.69,29.64,7.52,57.75,53.47,15.65,12.04,64.14,14.14,0,23.96,13.12,38.54,15.53,2.15,0,0.32,,,,,,,,,
97483,61.44,9.73,89.09,71.42,75.59,87.54,61.1,73.59,74.88,73.94,55.18,68.47,67.97,34.28,43.03,79.25,67.94,72.45,32.17,45.59,52.48,54.15,65.74,49.55,31.89,64.9,55.49,57.54,83.97,42.47,13.41,43.7,67.61,35.18,86.82,26.41,46.17,19.96,58.14,10.02,26.4
97484,77.8,74.19,87.75,99.9,80.21,100,81.33,91.55,85.15,86.58,58.24,49.54,71.12,97.36,57.81,83.22,85.85,85.89,63.93,53.1,65.16,75.08,93.33,71.18,79.51,88.96,89.54,88.41,91.09,87.04,78.77,65.65,93.82,62.59,100,79.38,72.8,59.42,81.4,59.77,84.84
97485,85.99,100,89.21,92.53,100,93.84,93.61,100,97.93,100,92.49,57.56,90.23,100,77.27,89.49,100,88.79,100,77.42,81.76,97.89,97.61,82.55,80.36,87.54,88.52,93.62,94.87,82.39,93.66,80.42,88.12,90.28,96.03,85.26,88.84,37.09,94.42,61.58,83.92
97486,55.17,60.22,79.27,67,76.2,80.26,86.48,11.19,68.28,86.15,92.04,63.91,79.55,91.99,58.65,83.32,85.46,89.62,75.89,77.84,72.05,86.51,90.27,71.28,68.05,81.66,78.91,65.37,81.45,55.45,57.8,19.47,68.06,29.59,79.95,54.13,64.07,36,56.62,54.23,43.53
97487,63.23,60.33,85.73,68.56,50.51,95.67,59.21,69.61,86.27,91.74,93.39,64.66,59.83,62.17,34.25,59.75,68.12,60.23,28.96,15.21,61.17,65.49,91.03,70.37,49.15,71.86,51.48,60.23,84.21,52.25,64.86,23.44,55.32,28.61,96.48,46.2,33.25,59.52,58.87,42.12,41.96
97488,64.89,30.05,91.39,67.17,48.11,92.88,56.39,51.05,68.48,47.26,86.44,68.21,59.72,48.44,70.04,82.87,62.48,9.12,32.15,51.48,58.28,56.71,82.77,84.46,48.32,72.49,64.5,68.53,88.55,61.36,32.87,40.74,66.8,55.47,94.85,29.73,63.68,76.12,85.1,45.97,65.55
97489,80.68,46.56,82.15,84.52,67.15,100,65.46,81.21,81.82,68.63,51.84,64.44,55.24,58.2,18.61,75.29,86.6,89.02,41.46,53.94,56.08,11.85,86.22,53.25,38.57,65.46,59.07,27.53,77.19,56.56,30.17,19.8,80.13,49.56,95.41,37.26,67.43,28.6,57.54,27.08,54.63
97490,26.95,49.06,38.73,53.41,69.47,36,53.35,66.7,52.24,6.16,23.26,93.31,5.18,13.95,50.45,13.54,39.13,10.73,26.68,59.08,33.19,33.02,41.32,12.85,0.06,17.77,8.15,42.22,13.98,0,0,6.76,13.95,4.95,82.56,0,10.4,32.78,63.81,0,9.15
97491,36.7,6.44,85.74,12.59,47.6,83.3,60.65,88.1,69.28,28.29,50.07,52.29,12.24,11.24,37.19,40.12,58.81,33.53,23.42,47.62,51.06,8.95,81.11,38.32,19.14,54.88,64.68,31.98,33.85,15.85,61.9,27.16,46.91,32.32,89.36,9.4,34.09,37.17,45.78,19.47,41.2
97492,70.43,8.65,92.65,49.35,65.7,64.61,70.43,78.34,80.85,32.85,83.52,58.7,71.02,71.98,50.27,47.95,59.35,74.38,19.2,63.94,91.11,27.91,84.41,45.51,25.05,70.54,65.92,58.92,61.16,45.35,26.97,38.31,74.28,45.48,85.41,33.58,42.34,62.06,55.31,33.52,57.76
97493,71.5,52.51,84.16,74.1,55.53,71.27,26.06,63.77,77.9,67.18,82.75,19.7,74.06,92.47,15.27,59.72,71.48,68.76,14.5,7.37,22.77,78.62,27.64,6.25,1.72,29.98,25.89,35.63,69.21,5.76,73.09,39.62,40.14,38.15,82.33,33.45,26.48,16.25,54.23,34.07,27.5
97494,88.83,58.14,90.15,94.79,85.3,70.69,100,55.59,93.72,90.25,72.11,59.6,27.36,14.13,68.86,75.07,94.56,71,38.77,52.3,81.3,75.93,91.69,67.72,60.94,81.32,66.07,66.25,90.14,69.19,37.66,50.23,90.8,64.63,66.77,60.16,81.13,55.45,78.48,63.3,55.29
97495,85.57,94.26,100,93.79,100,93.95,80.93,88.2,86.13,84.77,89.16,79.44,92.03,89.5,92.72,89.66,85.1,88.34,84.59,80.58,57.55,87.17,100,76.75,83.4,93.58,93.3,87.82,85.44,90.59,88.1,94.34,84.01,88.32,90.05,67.98,81.82,74.79,94.71,86.76,80.46
97496,82.68,94.09,85.66,68.28,85.56,80.08,86.51,47.14,90.11,86.64,80.4,63.43,50.59,59.57,65.44,77.94,87.73,92.53,92.35,81.16,75.21,100,100,55.6,69.46,92.28,92.74,87.67,100,76.65,93.37,64.93,72.9,72.47,86.76,59.01,66.26,52.56,75.33,32.68,47.8
97497,74.94,58.41,90.21,100,61.19,91.57,90.25,87.79,90.53,86.09,73.46,62.32,67.49,69.05,78.29,84.81,66.87,56.3,58.66,56.12,74.99,55.93,84.41,81.51,31.01,82.97,59.39,70.07,77.27,63.69,61.76,31.93,84.46,47.46,97.59,70.02,68.83,57.74,79.71,17.28,71.81
97498,93.55,64.56,90.82,77.93,85.16,91.97,69.11,72.55,87.92,79.6,89.3,65.6,89.03,93.19,80.37,91.96,75.35,79.26,44.17,45.93,70.77,89.25,87.81,93.87,58.95,71.69,72.26,60.7,83.72,77.18,45.37,75.68,92.58,86.37,92.98,58.23,83.7,73.14,90.34,55.75,57.62
97499,97.33,87.6,95.08,91.09,100,95.59,82.05,89.41,91.87,100,95.46,93.73,99.86,99.53,86.47,99.03,100,100,94.56,94.69,94.07,100,98.32,88.29,88.22,100,86.26,92.87,95.1,100,98.3,96.03,96.77,95.95,87.38,74.68,95.31,87.32,88.73,83.27,100
97500,100,100,100,100,98.36,96.3,71.48,95.2,90.77,86.3,100,78.92,100,96.16,94.56,100,98.76,85.61,92.98,88.85,74.97,88.51,97.94,77.59,78.68,93.54,100,87.85,100,100,86.15,100,98.53,99.36,93.31,90.4,100,84.63,85.95,98.02,90.11
97501,99.56,81.18,87.66,88.23,100,86.8,66.29,94.58,77.34,75.53,80.95,74.4,93.57,88.68,45.27,94.88,92.2,99.43,62.22,35.73,61.56,100,82.36,59.69,61.95,77,81.45,53.41,85.69,61.01,26.19,38.58,87.48,55.35,95.91,58.44,87.56,65.29,63.31,57.48,73.1
97502,66.66,81.66,88.77,85.62,88.01,87.36,100,57.29,100,89.94,90.02,75.03,82.63,69.6,71.23,81.41,94.25,86.13,71.33,55.79,89.11,87.52,100,84.16,61.03,82.92,79.94,85.55,88.5,85.99,86.28,94.61,85.03,91.6,94.82,73.69,88.74,79.38,87.94,94.5,60.6
97503,63.67,30.25,87.47,62.84,46.25,68,87.27,6.77,60.44,29.27,47.77,58.92,26.62,8.54,79.25,46.6,33.72,13.65,93.75,78.25,76.22,48.85,48.52,59.49,39.79,70.29,41.03,74.52,71.13,25.62,45.29,9.01,52.57,7.01,100,15.02,58.96,57.17,78.65,15.92,66.84
97504,92.84,93.53,87.78,76.1,95.46,94.63,79.82,94.54,100,96.16,94.08,79.29,100,100,76.73,93.19,95.15,94.69,86.49,73.12,85.76,98.16,93.75,74.7,70.23,86.43,91.74,94.51,89.33,95.97,90.93,90.77,85.85,90.59,85.18,69.58,74.01,65.65,92.34,77.47,65.58
97505,92.44,64.93,89.89,92.29,86.3,100,78.64,72.45,75.36,67.59,78.76,85.15,94.15,76.99,87.81,91.39,83.25,93.15,61.67,70.84,91.11,61.16,81.92,85.77,64.53,91.16,74.92,76.62,77.52,83.86,74.09,81.12,80.77,67.51,93.44,89.12,90.15,66.49,92.81,78.23,81.88
97506,76.36,26.08,92.19,72.67,92.35,82.73,62.48,61.35,74.09,16.22,39.55,79.9,87.53,94.17,77.31,89.52,68.23,93.6,54.89,69.29,61.74,58.19,93.64,56.52,61.28,66.59,75.2,69.56,93.26,72.67,40.63,79.9,97.49,93.38,77.97,87.31,90.91,71.76,81.55,71.75,63.84
